video-name,f-init,n-frames,video-frames,sentences
v_3HUoSa_3vpc,0,2470,2469,We see a bartender behind a bar add ice to a glass.
v_3HUvtWSu4mA,0,3040,3067,A person's hands are seen clipping the nails of a cat while the cat struggles a bit.
v_3I6LMFdA2lc,25,2278,2588,A baby is shown laying in bed while a comb gently brushes it's hair.
v_3IdaN49b9xg,0,36990,36989,A person put objects in a pumpkin on a desk while looking inside it.
v_3j4OdbgaoAM,0,126420,127606,A man is seen hosting a new segment that leads into a large group of people standing and marching around a field.
v_3j52keiQuiw,0,2988,2986,A gymnast mounts a low beam in front of a crowd.
v_3jb0w48ACkU,22,456,498,A girl video records a man throwing lighting the end of a stick on fire.
v_7kQ3JRkEQr0,0,1595,1592,Two girls are standing up doing karate.
v_7KT-z20qxI4,0,6853,6852,"Three people are in a news room, talking to the camera."
v_7KYj4FQUESo,440,27580,29492,A person is shown vacuuming a large rug with a green vacuum cleaner.
v_7LhgGs4TrYA,0,126550,126511,"a man is seated, talking to the camera."
v_7LhKz7863kg,0,20570,20532,woman wearing black clothes is laying down in the floor doing abs.
v_7Lkcan0X5VA,0,3664,3663,A person's hands are shown playing piano.
v_7LkHBg_eAfU,0,6018,6014,A man and woman are standing in a dance position.
v_7lNAmkaMyyg,0,263,326,A man holding an ice scraper is pushing ice off of his car while the camera zoom in.
v_7lUaR1veDJU,0,405,401,We see people playing water polo in a pool.
v_7lv1VOxIng4,0,224450,233822,A little girl is putting makeup on her face.
v_7LvEI5zhENk,0,232130,232093,We see a shot of a track and field arena.
v_7lwrP2ma2TU,0,3324,3356,A person observes an old samurai temple.
v_7m--xUKvqkc,3480,96039,99493,A hand holds a damp mop sign up to the camera.
v_7MAADmeogHo,0,214000,214021,A bike is seen upside down in a shop.
v_7MDr4f1r8rI,0,5972,5951,"Girls are shown one at a time, using pvc pipes to vault in an indoor gym onto a mat."
v_7MWDmMh3zyA,0,547,547,A group of people are in tubes floating on top of murky water with huge rocks in it.
v_7MWFfqhKgIY,0,994,993,A little girl performs holding on the rings.
v_7n1L0evoi34,739,1653,2501,In Home Pet Groomers demonstrate how to groom a pet.
v_7n9It_jjaBg,0,1255,1251,A man stands on a bridge guardrail with a harness while another man holds him.
v_7Nj1Y-fyq_c,0,2955,2951,"A man dressed in business attire enters a kitchen with some children behind him, he shakes a woman's hand, rubs her shoulder and then introduces the children to the woman, and the whole time black text on the top of the screen reads ""'Lying' Ryan has a few minutes to kill before a flight""."
v_7NMds32-lMc,0,3060,7114,Men are lifting heavy weights over their head several times.
v_7oBW5W6Fdok,0,44560,44528,We see a man preparing to throw a hammer in track and field.
v_7OcfzMIZsxA,22,3283,4393,People are eating ice cream cones.
v_7OTqYfUuAIw,0,904,944,A young child is seen kicking around in the middle of a room.
v_7OZHg_OOfxw,0,5245,5242,boys and girls are stading in a court practicing cheerleaders choreography and a woman is talking in a studio on news.
v_7Ozl-ud1zTo,69,4465,4648,A large group of people are seen standing on a beach looking off into the distance.
v_7pcnWE7jpQY,0,2574,2572,A person is attempting high jumps.
v_7PSicg5Q2ZI,0,6874,6867,A woman in a green shirt stands in a kitchen.
v_7pYrfYFoxdc,0,5671,5669,A woman climbs into the back of a van with other people.
v_7QA5qyCXwyg,0,4767,4766,A man is standing in a living room.
v_7QvvqWJRwNo,0,672,670,People are sliding down a snowy slope with inflated tires.
v_7rd23-3wEyU,89,5661,5958,A man is seen speaking to the camera while leading into various pictures of speaking as well as smoking.
v_j_tKuqWYV-A,103,3126,4138,Divers take turns diving from high dive platforms into a swimming pool.
v_j_Xr8nLEjLQ,106,3531,4254,"A person stands on a rope, and then he jumps over a rope."
v_j_YetAlzwbk,0,74490,74501,A child is standing on a stool filling a cup up with water in the sink.
v_J_ZY19xnhJU,0,200300,200239,A little boy runs fast to his swing set and his dog runs after him.
v_k-071peyck4,0,40380,40430,"Several people are outdoors, washing laundry in open basins."
v_K-E0UXNscjU,0,44400,44330,A woman is seen throwing a dart to the board and looking back laughing while another watches from far away.
v_K-eZfCs8yOc,0,3722,4377,A young man plays violin while wearing headsets.
v_K-Jzu2AmuW4,0,5062,5057,Two women and a man dance pop music while doing different steps.
v_K-kJ-0nkKZk,0,3123,3121,A set of hands are seen putting brush into a stack of sticks and then places cotton in the pile.
v_K-PpTJmmjhA,24,4975,4999,An old woman talks in a costume shop.
v_K-pwTH9ubkE,0,3609,3771,A persons hands are seen playing a piano that pans away from the person playing.
v_K-rEA43wOS0,418,2793,3798,People play beer pong while other persons watch.
v_K-r_Tj7uFGw,0,900,899,A girl is sitting on a large chair with two girls beside her and a man tattooing her foot.
v_K-t4tUTq_Ik,0,87,315,People are standing on a tennis court.
v_K0e_DdvGP54,0,750,748,A boy drinks something from a small cup in a bathroom.
v_k0w1lMRoqYk,0,5444,5443,A young girl is seen talking to the camera and leads into her browsing the internet then raking up leads in a yard.
v_K0XdsHfUpco,740,146799,148323,The credits of the clip are shown.
v_K1EW6wZDnOs,0,1404,1402,A small horse is outside in a field  being held by a rope that is attached to a belt wrapped around the horse's neck.
v_K1G84xfLr9s,0,1597,1597,"A girl walks onto a mat, bowing before the judges."
v_k1WnO7UeBJ8,0,2459,2458,Two people are shown walking around with a rug over their shoulders and walk inside a building.
v_K1z2fiB9pUM,1010,201110,202136,"Dozens of people are seen riding up a large, dusty hill while the camera pans around people riding on dirt bikes."
v_k25ECDpOD0E,4580,173929,183014,A person brush the teeth of a dog while holding the back neck.
v_k2gc3YcVjwM,0,918,918,A guy waves and then speaks.
v_K2l7ops-tno,0,109570,109597,A man is placing tiles on the floor.
v_k2U1lOpLqdk,0,3385,3383,As a red cut scene passes a young man in a blue shirt is seen concentrating.
v_k2vkwy2vdP4,0,2687,2699,A man is riding a water motorboat in the ocean.
v_k3MFZmhXynI,17,782,864,A person is seen pushing a lawn mower all around a yard while moving around in fast motion.
v_k3nRbFeancA,0,2540,2539,The video shows various clips of sumo wrestlers fighting in a ring while a referee and audience looks on.
v_k3rWocPJ428,0,1884,2104,A table soccer set is seen without players that is built out of Lego type blocks.
v_k42CKebiSLA,52,1695,1746,A man travels to Japan to study how to be a sumo wrestler.
v_k4a5XXRYKK4,0,1351,1349,A game of lacrosse of being shown with a large group of people running around a field.
v_K4cNyYu2LLg,0,190850,190851,A set of toddler boys are standing up against the wall talking and playing with toothbrushes.
v_K4F8I74OM-Y,0,137690,137691,A brunette woman newscaster is wearing a white shirt and royal blue blazer over it and is speaking into the camera.
v_LvkqCFRC5Vk,210,3297,3507, A man in a brown suit is talking.
v_lvlVfgZ53NQ,0,2016,2015,"A man is talking behind a bar, standing in front of numerous alcohol bottles."
v_lVMMPkvnid8,0,4740,4737,Team of Bolivian bowlers get ready to start bowling by practicing a technique taught by Jason Belmont by putting two fingers in the holes and using two hands to spin the ball.
v_LvRP3c5n3P8,656,5013,6911,"People walk in the hallways of a hospital, then a doctor reviews the injured leg of a man leaving green sparkles on the leg and a machine."
v_LVub7uinY-4,0,2865,2864,A small group of people are seen playing a baseball game on a field and leads into several more shots of them playing.
v_lVXgy-JU14Q,0,2788,2785,The woman in black uniform threw the javelin ball.
v_LW5lcM_rKBY,0,10080,10053,A man is seen holding a power drill with a potato on the end and people peeling around him.
v_LW8UDBQ1yJc,0,5543,5541,The opening credits for a film appears on the screen.
v_LWAxCIy4PBw,0,2087,2086,A little boy is pushing a mop.
v_lWFGSRpuopM,23,3257,4620,Kids are driving around in bumper cars.
v_LwJFjFdJy5c,9,947,990,A large group of people are seen sitting around an outdoor field.
v_LWJzkihZUWA,0,1233,1232,We see a little girl putting makeup on her face at a toy vanity.
v_lwo7fssfLiw,70,1894,2013,A woman is seen speaking to the camera while holding onto a piece of exercise equipment with her arms.
v_lwXIgNoLGhM,0,6143,6142,We see people in a field holding flags.
v_lx5Yfoj7Gk8,24,1158,1218,A close up of a machine is shown printing paper and leads into people working around the picture.
v_lx83HHNNrlc,660,130780,131348,A man holds the handle of a cleaning tool.
v_LxLvhGHwca8,10,1982,2013,Several people are seen wandering around a dark city while wearing stilts on their feet to walk.
v_lxlXHOHSOlk,248,2437,3101,Ships are shown in the water.
v_lxMSX0Y0b8I,0,6042,6030,We see a couple of title screens.
v_LxntXVcMxtc,0,404,950,Two girls in karate class bow forward and then to each other before practice.
v_lxNV7FI-LQQ,0,3656,3654,A shot of a sunset leads into a large group of people riding camels along the beach.
v_lXTcGMN9I8g,0,891,890,A young man at an outdoor festival is doing tightrope tricks in front of a crowd.
v_lxtG6PbeaqY,20,3608,4008,Two dodgeball teams play against each other in an interior gym surrounded by onlookers in bleachers.
v_YED3l3gkrk4,0,3998,3997,A tutorial is given on how to make a perfect french manicure.
v_yEFS8M4pgMU,945,3708,4845,There two teams of men playing the game of tug of war in a gym.
v_YeNlYRWhFzE,0,6338,6336,An intro leads into several shots of a man riding a large wave of a surf board from various angles.
v_yeQDfh6K6Sc,0,1238,1229,A man turns on a camera.
v_yeUuZ9vk5gE,1900,61280,63139,A person is seen placing dough balls onto a pan and then placing them into an oven.
v_YEZrwxz0Ysk,0,3167,3165,"A shot glass is shown, filled with three colors of liquid."
v_Yf49q7bGpkk,0,188040,188056,A bull in a ring starts chasing two men.
v_yfeKtTU0aOE,162,719,984,A man is sitting on a weight machine and grabbing onto handle bars.
v_Yfg0bZbxjVg,0,6870,6869,We see two opening title screens.
v_YFIkhFEtD8w,0,2627,2625,A person's hands are seen close up solving a rubix cube followed by a man speaking to the camera.
v_yfikZ4E_uko,0,125850,125806,"Liquid is shown being poured into a bowl, followed by a person slicing up a pineapple and apple and mixing them into a bowl."
v_YfouQ4TJhmQ,0,55710,55680,An old man in white shirt is brushing the the body of the brown horse.
v_yFOZHa2pn1g,0,4437,4459,A guy is putting a cloth shackles on a lady's ankles.
v_yfPa5IKWTvU,0,6754,6751,A billboard is shown on a wall.
v_YFTQImGp_nY,0,160420,160340,A television announcer claps on her legs while singing introducing a show.
v_YfWKbMPFmcU,0,2678,4151,The outside of homes is shown by a woman in a pink shirt.
v_Yg6jFRYIyXw,0,101330,102348,An Aurora Borealis is seen over a northern landscape.
v_yGCklVOLgk8,0,1816,1870,A person is seen falling into the water in front of a jump.
v_ygHElEUxVwA,0,6673,6672,A group of a man and three women are on a gym floor.
v_ygkcjkVqxAA,0,1351,1350,A woman is seen playing Frisbee out in a back yard with a dog and performs several tricks with the dog.
v_ygmYkKbS-4U,0,3391,3386,A man in a blue shirt is sweeping the floor in a gym.
v_rGuOU8U5Bvk,152,3716,5086,A person is walking a horse in an arena.
v_RGVDeXqN1ao,567,3995,4927,A woman dressed in a black shirt representing the company Bents is standing in a garden and demonstrating how to use Cellophane to wrap a plant for gift purposes.
v_RgWvaKWa7YU,0,4922,4920,A band plays drums in a circle around a lead drummer.
v_RgzbNJPchqc,0,60590,69251,A man is playing the bagpipes in front of people.
v_Rh2UGc42X0M,0,4979,4977,A woman smiles before sledding down a hill on an intertube.
v_RHfjDkr6mcc,0,4052,4050,A woman is seen standing behind an ironing board ironing a shirt while speaking to the camera every now and then.
v_rhfoyYzp93Q,0,2011,2010,A person is paddling down a river in a canoe.
v_rHMMgJBUWh8,23,610,676,A guy spins a ball attached to a rope.
v_rhOtqArO-3Y,0,6930,6929,The video shows a canopy representing the Eastern Mountain Sports event.
v_RhsCYNiAaV8,0,5164,5159,Title cards flash across the screen.
v_rHUCx_JqNk4,0,4701,4697,a woman with pink hair is posing for the camera.
v_rHWOESWciSc,0,38200,38166,A man in a chef's outfit is talking in a kitchen while holding a potato.
v_rI-Iq496Sgk,0,62760,62746,A man has climbed a large ladder outside.
v_RI-l0tK8Ok0,0,1120,1119,A man and a woman are standing by a piano.
v_ri5WJu1K0ak,0,168970,175971,A young girl is seen speaking to the camera and begins playing with her hair.
v_RI8IORq_BbY,0,113760,114260,A man shows how to sharpen a knife with a machine.
v_RIaNmXzBQnE,0,166090,168578,There is a woman eating ice cream from a tub and talking to the camera man.
v_RINsqxGLQdQ,0,4326,4325,Several shots of people riding around kite surfing are shown as well as people speaking to the camera.
v_rIqITS6qMB0,0,418,418,A guy stands in the fields and lights a piece of paper.
v_RisNywzGXt8,0,1846,1903,A lady pulls and fixes her outfit.
v_Acogo5mgX4Q,0,1435,2581,The scene is of a neighborhood surrounded by tall trees and a pile of dead leaves next to a leaf catcher.
v_aCSG6pfivy4,0,160610,160573,"A tray of cookies is shown, followed by butter being beaten in a bowl."
v_Ac_8KQGAe0c,0,306620,306573,A cat is standing on a table getting petted.
v_ad5QOYLt_cI,0,3522,3521,"man is standing in front of a table chopping vegetables and preparing a sandwich, he put in a bread butter cheese, avoado, and ham and a rolled sandwich."
v_ADbp9ObJVxE,0,3623,3620,"A man is in a worship, talking in front of a piece of wood."
v_ADbpTpH4U7s,0,2529,2566,Various ingredients are shown laid out on a table and leads into a person putting items into a bowl.
v_aDBSNU2trmo,0,1726,1725,A point of view of a person shows himself sitting in a sled holding hands of two children in sleds.
v_aDDq5ofaFHI,0,3767,3764,"White words appear on the screen and say ""THE AMERICAN DREAM"" and a man wearing a helmet jumps onto the dirt hill path and continues to walk down, grabs his skateboard and begins skating on the road at the end of the hill of a very scenic area."
v_aDhbXceBwHw,18,1789,1806,Two men are seen doing a sumo move in a large circle surrounded by others.
v_AdnLY0a6yn0,0,2531,2528,"A man is practicing indoors, he is doing intervals of jumping while running."
v_aDrjDISgmLU,0,123140,123063,men are standing in a field playing throwing a small piece of food into another man's mouth.
