video-name,f-init,n-frames,video-frames,sentences
v_D0dyvNTI7yU,228,3238,3807,A man in a bare studio showcases a series of martial arts moves by himself in front of a camera.
v_D0dyvNTI7yU,228,819,3807,"  A man appears in a white t-shirt and black pants, barefoot and begins to showcase martial arts moves."
v_D0dyvNTI7yU,1123,857,3807,  The man begins using moves that exhibit floor work and light tumbles along with a headstand.
v_D0dyvNTI7yU,1923,1619,3807,  The man progresses into controlled somersaults and side to side work along with high kicks.
v_d0h_l9bE1o0,0,616,6488,A group of cheerleaders are shown practicing their routine in a gymnasium.
v_d0h_l9bE1o0,616,486,6488," The scene transitions to one cheerleader being interviewed while others stretch in the background, with occasional cheerleader-related clips interspersed."
v_d0h_l9bE1o0,1103,2174,6488," A man wearing blue is interviewed in the same setting, with occasional cheerleader-related clips interspersed."
v_d0h_l9bE1o0,3278,746,6488," Another man is interviewed in the same setting, with occasional cheerleader-related clips interspersed."
v_d0h_l9bE1o0,4024,1363,6488," The camera returns to the man in blue being interviewed, with short cheerleader action sequences."
v_d0h_l9bE1o0,5387,1103,6488," The camera returns to the first individual interviewed, with short cheerleader action sequences."
v_d0woFZ26Cx0,0,599,900,"A view is seen of a pool table, balls being triangled, and numerous people shooting the balls into the corner pockets during a competition."
v_d0woFZ26Cx0,626,274,900, A woman walks around holding a scorecard as they play.
v_d14twk9O2Vw,0,348,4646,An introduction comes onto the screen for a video about a tour for a band.
v_d14twk9O2Vw,348,4159,4646, They are shown getting haircuts in a barbershop and commentating about the haircut.
v_d14twk9O2Vw,1161,534,4646, They are also shown jamming out in a session with several people dancing around and having a good time.
v_d14twk9O2Vw,4508,139,4646, The video ends with the closing credits shown on the screen.
v_D18b2IZpxk0,0,17700,95725,A woman is shown riding a camel past pyramids in Egypt.
v_D18b2IZpxk0,19610,68400,95725, The camel walks as the woman leans forward.
v_D18b2IZpxk0,90880,4790,95725, And hand covers the lens as the harness is shown.
v_d1doBRc_hAM,0,65990,191261,A man is seen riding on a treadmill followed by several images of the treadmill and a man taking pictures.
v_d1doBRc_hAM,65990,125300,191261, A person undoes the machine and then rides on the machine and leads into more people taking pictures of the machine and people riding.
v_d1JA5V3hO3Q,0,14400,120033,A man talks in a blue room then sprays a toy car and pretends to wash it.
v_d1JA5V3hO3Q,14400,43800,120033, We see a title screen and people in suits wash cars as a joke.
v_d1JA5V3hO3Q,58800,33000,120033, A man and a small boy with high powered hoses wash cars followed by cheerleaders.
v_d1JA5V3hO3Q,90600,10800,120033, We see a black van with people getting out and a man in a top hat touch the car.
v_d1JA5V3hO3Q,102000,11400,120033,  The people get in the black van and drive away adn teh car owners stand on the street.
v_d1JA5V3hO3Q,113400,6599,120033, We then see the ending scene.
v_D1x5KVBdiuI,29,1864,5917,A person is seen putting a weight on followed by a woman lifting a bar up over her head.
v_D1x5KVBdiuI,1805,2486,5917, Another person is seen after her lifting up a large set of weights over their heads.
v_D1x5KVBdiuI,3196,2486,5917, Several more people are seen lifting heavy weights over their heads while others watch on the side.
v_D2IDRG8_6To,0,925,6381,A young man is talking the the camera.
v_D2IDRG8_6To,893,1053,6381, The man stands with a stick in his hand.
v_D2IDRG8_6To,1819,1340,6381, The man points away from himself.
v_D2IDRG8_6To,3255,3127,6381, The man takes the stick and pushes pucks around the ground.
v_D2Trvi7Im_s,0,5490,42215,A woman is skating down a sidewalk outside.
v_D2Trvi7Im_s,6760,17119,42215, She rolls slowly past the camera.
v_D2Trvi7Im_s,25570,16689,42215, She keeps skating down the sidewalk past the ocean's edge.
v_D32TzYSHM08,0,1892,1891,A man ball rolls across a baseball field and a small boy in a green shirt kicks the ball and runs around the bases.
v_D32TzYSHM08,426,406,1891, The boy stops and looks at the camera then starts running again.
v_D32TzYSHM08,1031,113,1891, A person runs in front of the camera.
v_D32TzYSHM08,1665,227,1891, The boy makes it to home as a lady chases a ball to the fence.
v_d3crFny-e3E,0,5280,81267,A large cliff is seen near the ocean.
v_d3crFny-e3E,6500,9760,81267," Several boats are nearby, and people are kayaking through the area."
v_d3crFny-e3E,17880,47560,81267, A man is rappeling up the side of the cliff.
v_d3crFny-e3E,66660,14630,81267, He stands triumphantly on the back of a small boat.
v_d3Rx-nw5Zlw,1625,1565,6017,There's a young man wearing a blue jacket and a white shirt standing near a wall with white bathroom tiles.
v_d3Rx-nw5Zlw,3190,1113,6017, He is smoking a cigarette.
v_d3Rx-nw5Zlw,4304,1294,6017, He continues taking a several puffs of the cigarette as he empties the ashes of the burned cigarette on the side.
v_d3Rx-nw5Zlw,5598,421,6017, He looks a bit confused as he continues smoking the cigarette.
v_d3VVwwVkJBs,0,379,378,This elderly man is blowing the leaves out of the way using a leaf blower.
v_d3VVwwVkJBs,2,47,378, First the camera is giving viewers a close up view only showing the man's face.
v_d3VVwwVkJBs,49,330,378," Then the camera zooms out and shows the man blowing the leaves using a machine and when he's done half doing his job, he turns the leaf blower off."
v_d40Tv56RrnA,0,283,571,The camera man captures a view of a thatched roof house.
v_d40Tv56RrnA,283,140,571, A young girl in a black blouse and a girl in a white tank top stand in a thatched roof house watching two woman washing clothes Filipino style.
v_d40Tv56RrnA,418,51,571, A girl in a pink blouse and a girl in a white t-shirt wash clothes in large tubs just outside the thatched roof house.
v_d40Tv56RrnA,469,103,571, The camera man pans the front of the washing area while the girl in the white t-shirt rinses the clothes.
v_cSCskKqO7CE,0,5117,5165," A little girl demonstrates how to apply make up using a mini makeup kit as a makeup source, all while talking to the camera."
v_cSCskKqO7CE,0,310,5165,  A little girl talks to the camera and then leans into the camera in a close up shot.
v_cSCskKqO7CE,336,1421,5165,  The little girl pulls out a colorful make up palette and shows the camera the inside of the palette before beginning to apply some of the make up to her eyes.
v_cSCskKqO7CE,1757,2481,5165,  The girl then applies black mascara to her eyelashes and some eyeshadow and lip gloss taking breaks after the applications to talk to the camera.
v_cSCskKqO7CE,4290,852,5165,  The little girl gives a final thumbs up and blows kisses to the camera before talking more and smiling as the scene fades out.
v_cSfs5ht9sro,0,1755,6158,We see a person riding a ski lift.
v_cSfs5ht9sro,1324,61,6158, The person lifts the bar on the chair.
v_cSfs5ht9sro,1755,215,6158, The person hops off the lift and onto the slope.
v_cSfs5ht9sro,2032,400,6158, The person puts on their ski poles.
v_cSfs5ht9sro,1971,3634,6158, The person skis swiftly down the ski slope.
v_cSfs5ht9sro,5451,277,6158, The person reaches the bottom of the slope and looks up.
v_cSfs5ht9sro,6036,123,6158, 320 The person's hand comes to the screen to turn off the camera.
v_csxC5H5uDb4,0,7310,47125,Two individuals are in room painting and doing redecorating.
v_csxC5H5uDb4,7310,20290,47125,Two men alternate going up and down on a ladder putting paste on the wall for the wall paper.
v_csxC5H5uDb4,27360,19810,47125,These actions continue to take place until the whole wall is covered in white wall paper with large blue flowers on them as a girl sits down behind a row of books.
v_CsyHOM8ngZA,143,1895,7133,A shaggy dog is getting a bath from a veterinarian.
v_CsyHOM8ngZA,2145,1895,7133, The veterinarian is blow drying the dog after washing it.
v_CsyHOM8ngZA,4147,1001,7133, A different vet is petting and brushing the dog.
v_CsyHOM8ngZA,4934,2038,7133, A video montage of the dog plays and then credits roll.
v_ct3uprBbPHw,95,546,4752,"A man stands in front of the camera, then starts combing his hair forward."
v_ct3uprBbPHw,1164,879,4752," He then focuses on the sides and back of his hair, again combing down."
v_ct3uprBbPHw,2638,1616,4752," He brings the brush all around his hair, adding his left hand to swipe along."
v_CtA4VynDEkI,0,75,718,A bunch of young children are shown playing in a park playground.
v_CtA4VynDEkI,68,252,718, A young boy climbs back and forth on the monkey bars.
v_CtA4VynDEkI,317,403,718, Another child then joins him on the bars as well.
v_cTbkhIaj_Xc,0,1320,4327,A group of men are standing a field and a man rolls a red ball to the other team and it is kicked out.
v_cTbkhIaj_Xc,1320,952,4327,"After,the team switches and continue to play games of kickball."
v_cTbkhIaj_Xc,2272,1320,4327,"Now two more teams approach and the captains play Rock,Paper,Scissor to determine who will start the game."
v_cTbkhIaj_Xc,3570,757,4327,The woman loses and the men begin to play kicking the ball and running to the bases.
v_CteuM2BUmHo,0,111,3175,We see the opening screen on gray.
v_CteuM2BUmHo,111,2907,3175, We then see a man on discs smoothing a concrete floor.
v_CteuM2BUmHo,794,127,3175, The man removes concrete from his trowel.
v_CteuM2BUmHo,1859,143,3175, The man uses his hand to remove concrete.
v_CteuM2BUmHo,3082,95,3175, We then see the ending credits.
v_ctFlPn4EfkU,0,2293,2289,People are playing golf on the grass.
v_ctFlPn4EfkU,1777,57,2289, A man hits the ball with a club.
v_ctFlPn4EfkU,1834,11,2289, A man in a white hat walks behind him.
v_CTIVIXvCI3c,0,2021,5611,A small child is seen hoping along the floor when a woman leads in more young dancers.
v_CTIVIXvCI3c,1768,2750,5611, She lines up the girls in front of a large crowd and the kids begin dancing on the stage.
v_CTIVIXvCI3c,3143,2386,5611, The little ones continue to dance and twirl on stage and walk off stage.
v_ctMcsGnutho,0,1842,5416,A woman is seen speaking to the camera in a dealership and leads into several close ups of a car.
v_ctMcsGnutho,1137,2330,5416, The woman then presents various tools and begins taking off the tire off of the car.
v_ctMcsGnutho,2546,2140,5416," She pulls out a new tire and places it on the car, screwing it in place and showing where the tire is in the trunk."
v_ctMcsGnutho,4199,1137,5416, She closes the trunk and shows off the car while still speaking to the camera.
v_CTmXCO7ha-Y,0,1453,5586,"A man is seated, playing a guitar."
v_CTmXCO7ha-Y,1593,3998,5586," Close ups are occasionally shown of the instrument, then back to the man playing."
v_CtooIi6Mk7U,0,62370,194900,A man is standing in a yard flying a kite.
v_CtooIi6Mk7U,66270,44830,194900, A woman is standing in front of him and flies the kite after.
v_CtooIi6Mk7U,123770,6820,194900, The kite is shown in the sky.
v_CtooIi6Mk7U,175420,6820,194900, Another woman starts flying the kite outside.
v_ctWolbJDJyc,0,191,510,A person is seen walking down the length of a diving board while the camera zooms in.
v_ctWolbJDJyc,188,321,510, The man turns around and performs a back flip off of the board into the water.
v_CTxuJBTp_CQ,0,215,5390,A person spreads out the branches on a Christmas tree.
v_CTxuJBTp_CQ,215,539,5390, The person drapes shiny tinsel strands around the tree.
v_CTxuJBTp_CQ,809,4207,5390, The person hangs Christmas bulbs on the tree.
v_CTxuJBTp_CQ,3182,1725,5390, A child comes and watches the person decorating the tree then runs around playing.
v_CTxuJBTp_CQ,5070,161,5390, The person rolls up a sheer piece of fabric to put away.
v_cTZw5NUK1-c,0,910,4667,Various shots of beaches are shown followed by the camera panning over several shots of waves.
v_cTZw5NUK1-c,933,2171,4667, A person is then seen riding a surfboard through various shots in the camera.
v_cTZw5NUK1-c,3081,793,4667, People are shown speaking to the camera when another person crashing on their board several times.
v_cTZw5NUK1-c,3851,816,4667, More people are seen walking down as more surfers continue riding the waves.
v_Cu8kOOnAjaw,0,437,3638,"A dog is close to the camera, play fighting with another dog."
v_Cu8kOOnAjaw,674,2387,3638," They jump off a man's lap, then back on again as they continue to play."
v_Cu8kOOnAjaw,3153,492,3638,The man puts his glasses back on as the dogs calm down and lie down on his lap.
v_Cu8lmHiXkUU,107,3725,5356,Two people are seen playing a game of ping pong with one another.
v_Cu8lmHiXkUU,777,3993,5356, They hit the ball back and fourth across the table while people watch on the sides.
v_Cu8lmHiXkUU,3296,1982,5356, The boys continue to play back and fourth while switching places and looking to the camera.
v_cu8TBL7msJg,0,1785,6262,Several clips are shown of people holding tennis rackets and hitting a ball into the distance.
v_cu8TBL7msJg,1628,2850,6262, Text is shown across the screen and more shots are shown of people demonstrating.
v_cu8TBL7msJg,4228,1941,6262, The people continue hitting the balls around the court while the camera captures their movements.
v_cudeag10U7Q,0,363,4037,"A woman is riding a bike down the street, then others are shown as well."
v_cudeag10U7Q,545,2727,4037, The people speak to the camera in between takes of riding their bikes on city roads.
